CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval
13040,43,43,8,677.0,15.744186046511627,38,0.57
17734,43,43,53,700.6,16.293023255813953,40,4.26
13516,43,43,21,1374.4,31.962790697674421,42,5.17
12653,43,43,148,2209.9,51.393023255813958,37,3.5
16759,43,43,7,772.8,17.972093023255812,40,0.52
15478,44,44,40,1399.9,31.815909090909091,34,0.37
14009,44,44,198,685.9,15.588636363636363,42,0.14
14676,44,44,31,2543.2,57.8,30,6.19
15782,44,44,9,2593.9,58.952272727272728,34,1.81
14803,44,44,162,845.6,19.218181818181819,35,3.0
12925,44,44,4,679.0,15.431818181818182,41,1.63
17580,44,44,252,212.8,4.8363636363636369,42,2.42
13370,44,44,366,721.3,16.393181818181816,39,0.12
16411,44,44,19,211.7,4.8113636363636365,41,8.12
13617,44,44,40,544.2,12.368181818181819,31,3.26
16309,44,44,91,686.7,15.606818181818182,39,3.44
16306,44,44,213,602.3,13.688636363636363,36,3.53
15252,44,44,36,740.8,16.836363636363636,44,3.4
14198,44,44,4,663.5,15.079545454545455,35,5.37
16897,44,44,299,213.0,4.8409090909090908,37,0.33
15582,44,44,24,682.9,15.520454545454545,39,4.53
17873,44,44,80,1624.8,36.927272727272729,23,6.79
14127,44,44,122,709.7,16.129545454545454,39,4.33
16214,44,44,170,1062.7,24.152272727272727,36,2.28
12778,44,44,19,693.2,15.754545454545456,39,6.74
18265,44,44,72,771.5,17.53409090909091,43,1.98
16681,44,44,72,1770.3,40.234090909090909,18,4.14
18183,44,44,218,600.5,13.647727272727273,36,1.28
12642,44,44,25,905.3,20.575,38,1.91
15366,44,44,75,602.5,13.693181818181818,37,6.56
14731,45,45,47,380.0,8.4444444444444446,38,3.73
13140,45,45,108,422.5,9.38888888888889,40,5.84
14829,45,45,29,644.6,14.324444444444445,40,7.75
15757,45,45,65,714.4,15.875555555555556,43,3.45
12815,45,45,147,863.5,19.18888888888889,37,1.14
14412,45,45,35,761.3,16.917777777777776,43,0.84
16747,45,45,25,827.0,18.377777777777776,34,0.93
12646,45,45,4,1347.0,29.933333333333334,43,1.0
16209,45,45,88,2247.6,49.946666666666665,36,3.55
15116,45,45,17,1352.8,30.062222222222221,37,4.25
12794,45,45,53,860.4,19.12,43,1.02
16333,45,45,7,26626.8,591.70666666666671,9,6.7
14918,45,45,115,1610.1,35.78,39,0.86
13925,45,45,36,616.6,13.702222222222222,28,2.2
13499,45,45,17,1147.0,25.488888888888887,31,5.66
17724,45,45,57,995.7,22.126666666666669,38,1.82
14880,45,45,77,675.6,15.013333333333334,44,4.8
17795,45,45,179,342.8,7.6177777777777784,43,1.93
16539,45,45,2,1388.8,30.862222222222222,36,8.39
13200,46,46,19,870.1,18.915217391304349,42,2.33
14379,46,46,44,348.1,7.5673913043478267,39,5.58
13575,46,46,23,732.1,15.915217391304349,41,3.36
14141,46,46,2,879.0,19.108695652173914,28,2.22
12849,46,46,31,992.6,21.578260869565216,46,5.27
18061,46,46,21,2119.4,46.073913043478264,18,7.56
13431,46,46,67,1269.1,27.589130434782607,44,0.47
17521,46,46,24,722.0,15.695652173913043,38,3.84
14790,46,46,16,745.1,16.197826086956521,30,5.22
13939,46,46,23,556.8,12.104347826086956,43,6.38
14805,46,46,15,546.4,11.878260869565217,30,6.6
16573,46,46,73,648.4,14.095652173913043,40,4.8
17692,46,46,127,718.1,15.610869565217392,33,5.11
12857,46,46,210,1106.4,24.052173913043479,37,2.02
14128,46,46,60,637.5,13.858695652173912,40,4.33
18127,46,46,19,347.1,7.5456521739130435,41,2.53
14138,46,46,1,965.9,20.997826086956522,40,1.38
13824,46,46,32,1698.9,36.932608695652178,34,6.13
16184,46,46,64,1155.5,25.119565217391305,26,3.22
16020,46,46,16,851.0,18.5,42,1.07
13131,46,46,23,1039.3,22.593478260869563,30,3.62
13028,47,47,22,659.7,14.036170212765958,40,0.48
16235,47,47,40,848.4,18.051063829787232,41,6.3
16833,47,47,1,1106.5,23.542553191489361,46,7.22
14002,47,47,134,529.7,11.270212765957448,47,0.48
13396,47,47,21,1325.3,28.19787234042553,42,6.43
14157,47,47,19,392.4,8.3489361702127649,45,5.76
14550,47,47,10,757.4,16.114893617021277,38,0.72
14352,47,47,157,1079.0,22.957446808510639,44,2.5
15656,47,47,45,748.5,15.925531914893616,46,5.17
17227,47,47,18,939.3,19.985106382978721,28,7.57
17874,47,47,185,658.3,14.006382978723403,37,1.5
17229,47,47,96,318.8,6.7829787234042556,39,1.0
17223,47,47,310,381.9,8.1255319148936174,42,1.26
15274,47,47,4,716.6,15.246808510638298,44,0.3
13016,47,47,73,789.9,16.806382978723402,39,1.07
16229,47,47,87,1010.6,21.502127659574469,46,2.72
13941,47,47,21,4912.4,104.51914893617021,24,7.54
14597,47,47,11,866.2,18.429787234042553,45,3.91
12822,47,47,70,919.0,19.5531914893617,41,0.35
14289,47,47,8,911.3,19.389361702127658,33,6.04
12939,47,47,64,11581.8,246.42127659574467,21,5.83
14475,47,47,71,799.8,17.017021276595745,36,5.0
14862,48,48,25,841.2,17.525000000000002,47,2.6
15312,48,48,75,921.1,19.189583333333335,42,5.89
15079,48,48,212,893.7,18.618750000000002,47,3.23
15270,48,48,15,2298.2,47.879166666666663,22,6.21
12913,48,48,4,2453.6,51.116666666666667,36,7.68
13171,48,48,8,426.8,8.8916666666666675,37,6.17
13037,48,48,138,881.1,18.35625,44,2.49
16777,48,48,80,222.6,4.6375,45,3.74
17739,48,48,11,2786.0,58.041666666666664,29,7.36
15028,48,48,8,627.1,13.064583333333333,35,7.64
15579,48,48,68,327.6,6.825,45,5.21
15618,48,48,32,747.0,15.5625,38,2.19
17432,48,48,18,365.8,7.6208333333333336,44,0.4
14818,48,48,73,657.8,13.704166666666666,41,3.81
12545,48,48,75,832.4,17.341666666666665,41,3.91
17144,48,48,1,984.6,20.5125,42,1.77
15807,48,48,50,903.9,18.83125,48,0.55
13707,48,48,267,806.4,16.8,48,1.02
16624,48,48,80,810.6,16.8875,44,2.47
16103,48,48,7,1429.6,29.783333333333331,30,4.77
17048,48,48,115,864.3,18.006249999999998,41,4.55
17653,49,49,29,1160.9,23.691836734693879,43,1.85
18035,49,49,35,713.9,14.56938775510204,44,0.15
13656,49,49,164,379.6,7.7469387755102046,49,3.58
12465,49,49,7,673.9,13.753061224489796,45,3.35
15815,49,49,63,2100.6,42.869387755102039,33,4.06
13563,49,49,84,777.5,15.86734693877551,49,1.15
15095,49,49,103,1364.7,27.851020408163265,30,2.06
13066,49,49,24,430.9,8.7938775510204081,48,0.15
14488,49,49,51,1047.4,21.375510204081635,46,0.33
17819,49,49,71,3661.1,74.71632653061225,36,6.17
18236,49,49,29,882.2,18.004081632653062,42,4.33
18248,49,49,113,783.0,15.979591836734693,39,1.48
15883,49,49,2,396.5,8.091836734693878,42,0.65
12680,49,49,0,790.8,16.138775510204081,32,2.31
16774,49,49,67,654.9,13.365306122448979,36,2.27
17564,49,49,24,454.0,9.26530612244898,38,1.15
16933,49,49,1,530.1,10.818367346938777,44,4.94
12724,49,49,5,923.4,18.844897959183672,46,6.77
15322,49,49,64,603.0,12.306122448979592,42,0.44
17527,49,49,53,888.9,18.140816326530611,45,3.35
12372,49,49,71,1196.0,24.408163265306122,33,4.67
17324,49,49,17,986.5,20.132653061224488,43,7.23
12541,49,49,29,841.2,17.167346938775513,45,5.21
14875,49,49,9,1457.7,29.748979591836736,46,5.25
15626,49,49,74,675.8,13.791836734693877,49,5.29
12878,49,49,18,841.6,17.175510204081633,38,5.15
13940,49,49,17,839.1,17.124489795918368,39,2.6
13109,50,50,2,766.8,15.335999999999999,41,3.1
12640,50,50,23,994.6,19.892,46,1.16
17720,50,50,26,1195.9,23.918000000000003,39,6.94
13492,50,50,136,1269.8,25.396,38,1.57
17594,50,50,85,993.2,19.864,42,3.45
15835,50,50,44,954.1,19.082,47,5.82
15841,50,50,64,1209.1,24.182,36,5.53
13389,50,50,11,783.0,15.66,49,4.49
17002,50,50,73,1487.8,29.756,41,4.41
14655,50,50,3,1930.2,38.604,35,4.43
14167,50,50,39,562.6,11.252,27,5.92
17552,50,50,60,913.9,18.278,44,6.35
12652,50,50,322,788.5,15.77,47,0.18
15399,50,50,1,815.8,16.316,45,1.55
14152,50,50,75,611.1,12.222000000000001,47,3.22
13376,50,50,99,869.8,17.396,44,2.73
17857,50,50,3,25185.8,503.716,18,7.18
17624,50,50,14,843.5,16.87,49,4.14
15829,51,51,99,636.1,12.472549019607843,44,0.82
15602,51,51,8,1102.4,21.615686274509805,30,7.08
14716,51,51,43,307.5,6.0294117647058822,46,2.1
16365,51,51,17,1540.4,30.203921568627454,45,6.9
15192,51,51,119,1044.3,20.476470588235294,36,4.9
12701,51,51,79,725.7,14.229411764705883,49,3.24
17848,51,51,81,901.2,17.670588235294119,41,5.46
16243,51,51,33,409.1,8.02156862745098,49,0.42
16419,51,51,112,946.0,18.549019607843139,36,3.94
14690,52,52,44,342.0,6.5769230769230766,42,2.1
12679,52,52,52,896.7,17.244230769230771,44,4.45
15990,52,52,44,792.1,15.232692307692307,52,4.76
16734,52,52,52,646.8,12.438461538461537,44,1.2
15132,52,52,18,977.9,18.805769230769229,49,4.76
13549,52,52,25,916.1,17.617307692307694,37,4.2
16639,52,52,25,1169.4,22.488461538461539,48,4.12
17579,52,52,4,440.2,8.4653846153846146,46,3.41
14261,52,52,50,1163.5,22.375,52,0.53
13495,52,52,7,1990.1,38.271153846153844,34,7.02
14770,52,52,232,876.4,16.853846153846153,49,1.76
17096,52,52,9,992.7,19.090384615384615,46,4.9
17083,52,52,109,1405.8,27.034615384615385,24,3.8
12844,52,52,29,326.0,6.2692307692307692,47,1.98
12919,52,52,8,1301.4,25.026923076923079,34,3.12
15238,52,52,29,1056.5,20.317307692307693,49,3.0
14129,52,52,1,1123.9,21.613461538461539,31,5.06
15239,52,52,10,764.3,14.698076923076922,48,1.33
16364,52,52,11,705.8,13.573076923076922,48,2.45
12657,52,52,11,1008.1,19.386538461538461,34,1.29
14067,52,52,63,374.7,7.2057692307692305,51,0.63
14163,52,52,87,2445.9,47.036538461538463,36,2.94
15599,52,52,26,761.7,14.648076923076925,50,3.47
14594,52,52,7,363.3,6.986538461538462,48,7.16
16667,52,52,68,567.2,10.907692307692308,52,4.24
15211,52,52,60,894.4,17.2,52,5.96
17135,52,52,16,1139.7,21.917307692307695,34,6.94
17505,52,52,161,1145.8,22.034615384615385,48,0.86
13330,53,53,92,1140.9,21.526415094339626,37,4.29
15421,53,53,58,950.4,17.932075471698113,40,4.81
16092,53,53,98,779.4,14.705660377358489,37,2.94
17649,53,53,134,861.7,16.258490566037736,52,0.06
12717,53,53,151,831.0,15.679245283018869,48,1.81
13430,53,53,18,652.1,12.303773584905661,48,1.27
15066,53,53,31,760.6,14.350943396226416,42,0.4
16930,53,53,26,378.9,7.1490566037735848,47,0.81
14815,53,53,36,778.5,14.688679245283019,53,0.6
13501,53,53,242,1310.5,24.726415094339622,52,0.87
15433,53,53,79,417.9,7.884905660377358,40,3.6
15467,53,53,9,511.9,9.6584905660377363,41,2.73
15568,53,53,2,758.3,14.30754716981132,27,1.33
13455,53,53,24,1007.3,19.005660377358488,42,6.54
17771,53,53,56,245.3,4.6283018867924532,50,5.12
17007,53,53,50,877.4,16.554716981132074,50,5.87
15712,53,53,9,1072.4,20.233962264150946,41,5.33
18005,53,53,3,226.5,4.2735849056603774,52,0.83
14231,54,54,179,822.1,15.224074074074075,47,2.04
14050,54,54,31,746.4,13.822222222222221,49,1.4
12488,54,54,9,1244.7,23.05,45,1.23
16954,54,54,0,2085.1,38.61296296296296,40,6.7
12434,54,54,84,765.2,14.170370370370371,49,5.19
12600,54,54,28,2311.0,42.7962962962963,31,6.4
13294,54,54,189,873.7,16.17962962962963,48,1.11
14256,54,54,254,935.1,17.316666666666666,51,2.08
17646,54,54,219,995.7,18.43888888888889,46,2.74
14883,54,54,18,756.6,14.011111111111111,39,3.58
13692,54,54,24,1473.4,27.285185185185188,48,3.98
12500,54,54,23,4023.3,74.50555555555556,32,5.79
15253,55,55,16,915.3,16.641818181818181,52,2.81
14897,55,55,7,1366.4,24.843636363636364,43,5.33
14508,55,55,22,268.0,4.872727272727273,52,1.24
15489,55,55,22,1090.0,19.818181818181817,47,3.44
17392,55,55,306,411.3,7.4781818181818185,52,0.94
13211,55,55,10,1095.4,19.916363636363638,45,6.48
17311,55,55,78,1384.8,25.178181818181816,55,4.41
16036,55,55,87,758.9,13.798181818181817,55,3.26
14440,55,55,8,2357.7,42.867272727272727,33,6.57
15032,55,55,256,4464.1,81.165454545454551,29,2.04
16536,55,55,107,538.2,9.785454545454547,49,0.04
15156,55,55,1,961.5,17.481818181818181,51,0.57
12399,55,55,119,1033.6,18.792727272727269,46,2.63
17299,55,55,11,656.6,11.938181818181819,50,2.94
13122,55,55,94,922.4,16.77090909090909,54,2.7
17703,55,55,35,798.7,14.521818181818183,47,1.91
13835,55,55,25,834.6,15.174545454545456,48,3.48
12599,55,55,29,888.6,16.156363636363636,31,5.04
14409,55,55,71,1908.2,34.694545454545455,40,5.46
17765,56,56,158,367.6,6.5642857142857149,51,1.78
17250,56,56,3,382.0,6.8214285714285712,55,4.67
18171,56,56,58,1208.5,21.580357142857142,43,4.96
12722,56,56,85,886.3,15.826785714285714,49,1.13
15522,56,56,32,398.0,7.1071428571428568,47,0.98
15452,56,56,29,528.5,9.4375,47,4.24
14738,56,56,39,1289.9,23.033928571428572,39,4.96
12828,56,56,2,1018.7,18.19107142857143,46,2.27
13655,56,56,114,933.0,16.660714285714285,52,2.31
15658,56,56,190,958.9,17.123214285714287,40,3.27
16320,56,56,172,1038.5,18.544642857142858,56,0.73
16402,57,57,264,293.4,5.1473684210526311,55,1.86
16385,57,57,60,554.9,9.7350877192982459,52,5.45
16102,57,57,42,1842.1,32.31754385964912,41,1.52
16560,57,57,21,816.5,14.324561403508772,52,6.0
13681,57,57,17,827.8,14.522807017543858,37,2.43
13760,57,57,54,286.8,5.0315789473684216,50,3.61
15571,57,57,11,650.4,11.410526315789474,47,1.16
15062,57,57,71,987.9,17.331578947368421,47,5.11
14625,57,57,185,848.5,14.885964912280702,52,3.29
12609,57,57,78,964.9,16.928070175438595,56,4.29
13308,57,57,22,1367.6,23.99298245614035,49,3.21
16915,57,57,9,621.7,10.90701754385965,46,4.87
17373,57,57,40,646.9,11.349122807017544,47,4.84
13662,57,57,85,862.6,15.133333333333333,50,3.05
18001,57,57,12,415.1,7.2824561403508774,56,1.32
13780,57,57,7,360.0,6.3157894736842106,56,2.91
13203,57,57,9,869.5,15.254385964912281,56,4.13
15306,58,58,64,1174.4,20.248275862068969,57,1.46
12356,58,58,22,2487.4,42.886206896551727,52,5.3
17913,58,58,58,408.7,7.046551724137931,55,5.19
14359,58,58,19,882.6,15.217241379310344,44,1.14
17358,58,58,303,360.8,6.2206896551724142,55,0.91
16572,58,58,127,999.7,17.236206896551725,40,2.6
12412,58,58,74,1142.9,19.705172413793104,42,1.63
13591,58,58,64,1117.1,19.260344827586206,56,3.53
16768,58,58,47,458.0,7.8965517241379306,47,3.91
13846,58,58,24,847.6,14.613793103448277,56,5.86
16175,58,58,94,1037.6,17.889655172413793,45,2.53
14216,58,58,3,1824.3,31.453448275862069,46,0.58
13363,58,58,17,892.5,15.387931034482758,46,0.46
15456,58,58,283,434.6,7.4931034482758623,48,1.32
15227,58,58,36,1219.4,21.024137931034485,43,4.89
15406,58,58,18,426.6,7.3551724137931043,51,4.93
17402,58,58,4,2598.8,44.806896551724144,32,6.3
15108,58,58,141,1150.8,19.841379310344827,49,1.49
13814,58,58,56,1562.1,26.932758620689654,37,1.4
13629,59,59,23,7792.4,132.07457627118643,28,5.34
14741,59,59,11,1400.3,23.733898305084747,35,6.19
15706,59,59,59,1001.8,16.979661016949152,50,0.93
15434,59,59,8,997.5,16.906779661016948,40,3.28
16780,59,59,100,422.2,7.15593220338983,51,2.72
12820,59,59,3,942.3,15.971186440677965,55,5.55
16693,59,59,68,477.9,8.1,58,3.5
14441,59,59,0,1545.1,26.188135593220338,45,6.19
13515,59,59,72,891.1,15.103389830508474,50,2.98
17835,59,59,2,342.2,5.8,45,0.34
14859,59,59,12,1352.0,22.915254237288135,47,3.28
14383,59,59,38,1247.7,21.147457627118644,49,2.16
13931,59,59,85,1230.9,20.86271186440678,56,3.34
15289,59,59,29,935.1,15.849152542372881,43,3.78
13297,59,59,7,2089.8,35.420338983050847,52,1.02
13821,59,59,144,385.6,6.535593220338983,51,2.0
15948,60,60,8,955.2,15.92,51,0.59
12572,60,60,8,896.7,14.945,52,0.71
13673,60,60,18,387.4,6.4566666666666661,47,0.22
14995,60,60,38,232.0,3.8666666666666667,53,4.08
17189,60,60,106,383.8,6.3966666666666665,52,4.29
14452,60,60,10,259.1,4.3183333333333334,55,1.41
13719,60,60,15,1041.7,17.361666666666668,56,3.68
15088,60,60,21,1140.3,19.005,53,0.76
16804,60,60,23,537.0,8.95,59,4.19
13867,60,60,31,1005.1,16.751666666666669,51,3.15
15026,60,60,80,464.2,7.7366666666666664,56,3.32
16350,60,60,21,1100.5,18.341666666666665,41,5.8
14775,60,60,58,1011.9,16.865,57,5.31
15608,60,60,28,1093.7,18.228333333333335,59,1.54
16629,60,60,73,408.6,6.8100000000000005,58,0.37
13107,60,60,44,1524.1,25.401666666666664,54,4.88
13884,60,60,7,781.3,13.021666666666667,45,4.66
14346,60,60,120,1021.6,17.026666666666667,55,2.98
14335,60,60,16,454.9,7.5816666666666661,55,1.36
17169,60,60,50,816.9,13.615,51,2.22
14293,61,61,3,1046.6,17.157377049180326,51,6.05
14672,61,61,234,765.6,12.550819672131148,58,1.68
14817,61,61,200,1010.3,16.562295081967214,51,1.27
17454,61,61,192,517.5,8.48360655737705,57,2.77
14739,61,61,2,3899.1,63.919672131147543,47,6.02
14857,61,61,59,1165.6,19.108196721311472,58,1.47
16949,61,61,3,1161.3,19.037704918032787,57,5.17
14223,61,61,92,975.2,15.98688524590164,50,2.85
17064,61,61,58,855.5,14.024590163934427,53,4.45
15630,61,61,45,1180.4,19.350819672131149,57,2.63
15353,61,61,254,770.1,12.624590163934426,59,1.88
14959,61,61,59,685.0,11.229508196721312,37,3.9
16266,61,61,73,861.9,14.129508196721311,44,2.17
13476,61,61,178,1092.8,17.914754098360653,56,1.7
18143,61,61,116,1000.2,16.39672131147541,59,0.42
18237,61,61,2,987.1,16.181967213114753,40,2.15
15329,61,61,35,1007.5,16.516393442622952,51,5.47
15550,61,61,4,575.6,9.4360655737704917,43,4.93
17671,61,61,15,1284.1,21.050819672131148,40,5.78
16688,62,62,1,1260.9,20.337096774193551,52,0.95
16493,62,62,72,1329.7,21.446774193548389,40,4.18
15184,62,62,29,402.2,6.4870967741935486,59,2.64
17221,62,62,7,334.5,5.395161290322581,59,0.46
17058,62,62,81,1179.9,19.030645161290323,51,2.57
13447,62,62,23,1104.2,17.809677419354838,55,0.2
12630,62,62,9,1030.9,16.627419354838711,59,0.56
16644,62,62,177,833.8,13.448387096774193,62,0.56
12775,62,62,17,1246.2,20.1,46,4.77
14389,62,62,8,999.7,16.124193548387098,34,5.05
15821,62,62,44,571.0,9.2096774193548381,57,0.28
15440,62,62,54,383.7,6.1887096774193546,50,2.51
17090,62,62,4,1972.6,31.816129032258065,45,5.69
15449,62,62,26,971.2,15.664516129032259,47,3.82
18263,62,62,23,1211.1,19.533870967741933,59,3.72
16600,62,62,4,813.5,13.120967741935484,50,5.43
17081,63,63,25,288.9,4.5857142857142854,55,0.32
13192,63,63,95,911.9,14.474603174603175,57,1.76
15763,63,63,31,1048.7,16.646031746031746,58,0.71
17604,63,63,217,309.4,4.9111111111111105,57,1.52
13728,63,63,36,1016.1,16.12857142857143,38,4.35
17809,63,63,16,5344.8,84.838095238095235,46,5.69
15272,63,63,57,721.9,11.458730158730159,63,0.45
13744,63,63,95,1080.5,17.150793650793652,54,3.18
13652,63,63,45,1095.1,17.382539682539679,48,5.19
12906,63,63,11,2919.8,46.346031746031748,55,1.06
14297,63,63,17,1290.5,20.484126984126984,48,4.13
12936,63,63,17,1012.9,16.077777777777776,56,0.97
12754,63,63,235,3010.7,47.788888888888884,49,1.16
16206,63,63,54,537.1,8.5253968253968253,52,4.35
13138,63,63,22,962.4,15.276190476190475,31,5.61
14102,63,63,5,1060.3,16.830158730158729,35,0.6
16762,63,63,19,1207.2,19.161904761904761,51,2.0
12393,64,64,72,1582.6,24.728125,47,4.11
12530,64,64,59,1461.6,22.8375,50,4.37
12457,64,64,58,1597.8,24.965625,52,2.81
14532,64,64,236,932.8,14.575,45,1.81
16842,64,64,64,1260.4,19.69375,45,3.76
13456,64,64,17,1722.8,26.91875,42,2.97
14948,64,64,23,1066.6,16.665625,56,3.06
17562,64,64,14,1107.4,17.303125,48,2.48
17175,64,64,44,1430.9,22.3578125,42,3.95
17410,64,64,16,1214.7,18.9796875,57,3.13
13636,64,64,36,941.6,14.7125,57,3.9
16062,64,64,9,1153.6,18.025,50,5.6
13167,64,64,18,779.3,12.1765625,50,1.95
14078,65,65,101,1049.4,16.144615384615385,46,4.2
15977,65,65,17,1054.7,16.226153846153846,48,0.33
17931,65,65,134,408.4,6.2830769230769228,63,1.89
13221,65,65,240,844.9,12.998461538461537,61,1.86
15745,65,65,8,1071.2,16.48,57,3.52
18221,65,65,22,1033.3,15.896923076923077,59,2.91
15839,65,65,25,1020.7,15.703076923076924,56,1.89
16040,65,65,65,1313.6,20.209230769230768,57,3.16
14856,65,65,36,1290.5,19.853846153846153,65,0.31
17047,65,65,85,1100.9,16.93692307692308,59,1.86
12951,65,65,8,1042.1,16.03230769230769,54,4.97
14035,65,65,28,1413.0,21.738461538461539,40,4.17
14533,65,65,24,1812.6,27.886153846153846,53,5.08
17412,66,66,2,1258.1,19.062121212121212,48,5.63
13240,66,66,96,648.7,9.82878787878788,58,4.12
12872,66,66,326,600.0,9.0909090909090917,58,0.58
14267,66,66,150,1279.1,19.380303030303029,25,1.65
16807,66,66,142,1106.6,16.766666666666666,56,1.97
13802,66,66,138,3906.3,59.186363636363637,57,3.38
16208,66,66,44,664.3,10.065151515151515,61,3.75
13882,66,66,2,1131.3,17.140909090909091,54,0.89
16612,66,66,32,1187.7,17.995454545454546,48,4.28
15145,67,67,4,1194.7,17.83134328358209,54,3.68
17618,67,67,5,930.3,13.885074626865672,56,5.38
12716,67,67,3,963.5,14.380597014925373,59,1.95
13500,67,67,23,1136.8,16.967164179104476,60,1.48
15605,67,67,36,1198.2,17.883582089552238,61,5.08
12997,67,67,22,1197.9,17.879104477611943,45,4.42
14140,67,67,3,920.0,13.73134328358209,60,0.41
17204,67,67,169,1352.9,20.192537313432837,47,2.77
16188,67,67,44,981.9,14.655223880597015,65,2.98
17158,67,67,32,1267.0,18.910447761194028,53,4.95
12762,67,67,7,1702.5,25.410447761194028,61,0.26
15831,67,67,58,740.6,11.053731343283582,64,4.0
13813,67,67,39,1155.4,17.244776119402985,53,1.42
17783,67,67,72,283.5,4.2313432835820892,67,2.65
15681,67,67,18,946.4,14.125373134328358,32,3.94
16094,67,67,11,1041.8,15.549253731343283,48,4.91
16098,67,67,87,2005.6,29.934328358208955,34,4.27
13429,67,67,10,1006.8,15.02686567164179,55,0.94
17727,67,67,9,1042.6,15.561194029850745,66,0.08
12526,68,68,0,1172.7,17.245588235294118,63,1.39
12723,68,68,3,707.1,10.398529411764706,52,0.9
14442,68,68,1,1544.6,22.714705882352941,59,4.67
18202,68,68,199,1397.0,20.544117647058822,55,1.66
17786,68,68,85,266.9,3.925,57,3.45
12989,68,68,3,6854.5,100.80147058823529,41,5.3
12546,68,68,46,1001.5,14.727941176470589,58,0.46
14019,68,68,46,1399.0,20.573529411764707,37,1.34
15500,68,68,8,1131.6,16.641176470588235,64,1.06
15625,68,68,100,1504.6,22.126470588235293,44,1.97
12508,68,68,26,397.9,5.8514705882352942,57,0.03
17669,68,68,42,3406.7,50.0985294117647,45,3.03
13064,68,68,12,1105.6,16.258823529411764,51,4.67
17966,68,68,37,1098.4,16.152941176470591,53,3.31
17295,68,68,28,547.0,8.0441176470588243,53,0.52
18189,69,69,77,1084.3,15.714492753623187,65,2.78
17306,69,69,10,8600.7,124.64782608695653,13,4.91
16748,69,69,17,1515.9,21.969565217391306,42,4.63
16317,69,69,119,1341.7,19.444927536231884,64,2.6
16368,69,69,2,479.9,6.9550724637681158,58,0.37
16172,69,69,95,1140.2,16.524637681159422,52,2.12
15136,69,69,2,1282.5,18.586956521739129,61,1.35
12590,69,69,190,9338.4,135.33913043478259,67,0.29
13486,69,69,78,1122.4,16.266666666666669,69,1.12
15826,69,69,51,1649.4,23.904347826086958,64,2.32
15801,69,69,46,1042.2,15.104347826086958,61,0.91
14514,69,69,61,990.2,14.350724637681161,65,3.96
15053,69,69,4,693.9,10.056521739130435,49,4.06
14692,69,69,137,582.1,8.4362318840579711,53,2.69
15104,69,69,166,968.6,14.037681159420289,66,1.68
14561,69,69,75,1080.8,15.663768115942029,67,1.59
14904,69,69,2,1025.4,14.860869565217392,66,0.34
17062,69,69,313,524.4,7.6,52,0.79
16249,69,69,52,1800.1,26.088405797101448,67,2.71
14364,69,69,108,3717.3,53.873913043478261,61,1.46
17277,69,69,227,1065.3,15.439130434782609,67,1.4
12462,70,70,2,872.0,12.457142857142857,50,4.33
12942,70,70,131,675.6,9.6514285714285712,68,3.39
18287,70,70,42,1837.3,26.247142857142858,59,2.28
14745,70,70,112,1167.2,16.674285714285716,46,2.46
17041,70,70,26,1055.7,15.081428571428573,59,4.83
13761,70,70,50,1070.6,15.294285714285714,68,1.87
14823,70,70,180,321.4,4.5914285714285707,56,0.19
12689,70,70,25,1139.6,16.279999999999998,56,1.46
14834,70,70,17,1698.3,24.261428571428571,43,3.16
14214,70,70,30,1000.2,14.28857142857143,64,3.52
17867,70,70,30,583.5,8.3357142857142854,62,3.71
18094,70,70,81,3017.3,43.104285714285716,39,3.01
15722,70,70,35,2169.9,30.998571428571431,47,3.67
14447,70,70,18,1163.2,16.617142857142859,54,3.77
16359,70,70,7,1460.4,20.862857142857145,39,4.67
12645,70,70,33,1611.4,23.02,57,4.07
17350,71,71,8,1251.4,17.625352112676058,66,0.6
15349,71,71,158,463.9,6.5338028169014084,65,0.41
17764,71,71,50,772.6,10.881690140845071,71,2.29
18073,71,71,114,3786.7,53.333802816901404,22,1.11
14188,71,71,8,2018.9,28.435211267605634,34,4.23
18130,71,71,8,1045.7,14.728169014084507,58,0.67
13450,71,71,26,2043.7,28.784507042253523,32,2.7
14869,71,71,3,717.7,10.108450704225353,66,1.4
16399,71,71,19,406.2,5.72112676056338,67,3.09
14344,71,71,127,889.9,12.533802816901408,56,3.4
14715,71,71,24,867.4,12.216901408450704,60,4.36
14540,71,71,9,952.7,13.418309859154931,64,4.26
14758,71,71,144,1484.1,20.90281690140845,54,1.61
14691,71,71,30,2114.3,29.778873239436621,50,2.59
14511,71,71,11,1267.4,17.850704225352114,53,1.73
14976,71,71,57,749.9,10.561971830985915,45,3.83
16859,71,71,106,458.1,6.4521126760563385,49,2.19
17375,71,71,190,372.5,5.246478873239437,65,2.43
12904,71,71,18,496.1,6.9873239436619725,59,2.2
16416,72,72,26,1031.4,14.325000000000001,59,0.39
17522,72,72,1,1066.2,14.808333333333334,58,3.03
16637,72,72,32,1124.6,15.619444444444444,66,2.69
12885,72,72,63,1158.3,16.0875,66,0.85
17633,72,72,31,1242.3,17.254166666666666,60,4.58
12407,72,72,49,1507.1,20.931944444444444,56,2.99
18188,72,72,15,1998.5,27.756944444444443,63,3.86
14466,72,72,29,2272.4,31.561111111111114,35,4.8
13831,72,72,16,2198.4,30.533333333333335,58,4.93
14226,72,72,28,2184.2,30.336111111111109,64,3.35
